[2024-04-05 14:23:18.26916][INFO]-0.020000,-0.123000,0.897000,-24.653999,-10.501000,17.548000,7.807921,1.277283,-0.000000,0.000030,0.905615,0.181123,1.280733,1
[2024-04-05 14:23:18.39884][INFO]-0.092000,-0.157000,0.954000,-18.952000,1.911000,-1.872000,7.643483,1.513169,-0.066776,-0.028436,0.968484,0.338595,1.369938,1
[2024-04-05 14:23:18.53760][INFO]-0.113000,-0.124000,1.067000,-16.517000,-10.471000,-13.894000,7.375035,1.601756,-0.083131,0.014342,1.076809,0.486238,1.522905,1
[2024-04-05 14:23:18.67612][INFO]-0.040000,-0.119000,1.004000,-24.044001,-5.356000,-27.886999,7.027374,1.565155,-0.012562,0.004815,1.011729,0.591336,1.430809,1
[2024-04-05 14:23:18.81731][INFO]-0.065000,-0.130000,1.063000,-36.700001,20.209000,-35.626999,6.534841,1.931556,-0.029134,-0.007998,1.072465,0.687562,1.516716,1
[2024-04-05 14:23:18.96531][INFO]0.057000,-0.126000,1.011000,-37.250000,-5.287000,-32.207001,6.070249,-3.226906,0.000000,-0.018213,1.020252,0.754100,1.442969,1
[2024-04-05 14:23:18.110844][INFO]0.147000,-0.097000,0.946000,-43.195999,9.239000,-16.459000,5.491191,-8.832613,0.000000,-0.004943,0.962242,0.795728,1.360825,1
[2024-04-05 14:23:18.125220][INFO]0.172000,-0.068000,0.927000,-30.532000,-12.020000,15.205000,5.009798,-9.080564,0.023542,0.014567,0.944865,0.825556,1.336321,1
[2024-04-05 14:23:18.138137][INFO]0.226000,-0.093000,0.941000,-19.212000,-15.669000,48.730999,4.788630,-9.508037,0.067455,-0.012083,0.969799,0.854404,1.371556,1
[2024-04-05 14:23:18.150119][INFO]0.171000,-0.354000,0.973000,-17.723000,-19.242001,54.770000,19.992561,-9.774451,0.003331,0.005096,1.049404,0.893404,1.484090,1
[2024-04-05 14:23:18.160605][INFO]-0.075000,-0.500000,1.059000,-11.128000,-43.326000,48.991001,25.274033,4.051009,-0.000000,0.001132,1.173501,0.949424,1.659581,1
[2024-04-05 14:23:18.174202][INFO]-0.059000,-0.429000,1.050000,-13.181000,-88.845001,33.250999,24.952673,2.871261,-0.006329,0.054698,1.134456,0.986430,1.605295,1
[2024-04-05 14:23:18.188601][INFO]0.095000,-0.050000,0.963000,-22.830000,-52.219002,29.228001,2.972188,-5.634001,0.000000,0.000242,0.968965,0.982937,1.370324,1
[2024-04-05 14:23:18.201184][INFO]0.138000,-0.236000,0.993000,-45.082001,-11.700000,28.999001,13.369095,-5.897747,0.035235,0.002063,1.029341,0.992218,1.455710,1
[2024-04-05 14:23:18.214626][INFO]0.115000,-0.309000,1.035000,-57.937000,4.430000,32.319000,12.785612,-5.862814,0.008676,-0.070888,1.083896,1.010554,1.534499,1
[2024-04-05 14:23:18.228067][INFO]0.052000,-0.339000,1.051000,-59.737999,-15.952000,32.373001,17.877102,-5.913776,-0.056563,-0.000072,1.104095,1.029262,1.561427,1
[2024-04-05 14:23:18.241450][INFO]0.011000,-0.415000,1.033000,-57.592999,-36.952000,19.052000,17.342436,-0.610096,0.000000,-0.088198,1.109800,1.045370,1.571970,1
[2024-04-05 14:23:18.254924][INFO]0.029000,-0.253000,1.115000,-62.616001,-20.386999,14.281000,16.318558,-0.913243,0.011225,0.070572,1.141477,1.064591,1.615834,1
[2024-04-05 14:23:18.268338][INFO]-0.001000,-0.273000,1.216000,-60.592999,42.858002,20.066999,15.360040,-0.316874,-0.007725,0.058844,1.244855,1.100644,1.761474,1
[2024-04-05 14:23:18.281749][INFO]-0.097000,-0.524000,1.255000,-35.372002,61.567001,33.646999,22.661991,0.703992,-0.081573,0.000423,1.361013,1.152718,1.924763,1
[2024-04-05 14:23:18.295091][INFO]0.036000,-0.188000,1.261000,33.132000,75.681999,50.541000,8.479656,1.551970,0.070139,-0.000212,1.273515,1.176877,1.801023,1
[2024-04-05 14:23:18.308496][INFO]0.008000,-0.158000,1.263000,108.085999,96.735001,67.532997,9.780848,2.681138,0.067071,0.058557,1.269752,1.195452,1.796655,1
[2024-04-05 14:23:18.321895][INFO]-0.030000,-0.078000,1.169000,158.613007,43.238998,61.280998,3.817328,3.171222,0.034715,-0.000009,1.171469,1.190656,1.656708,1
[2024-04-05 14:23:18.335363][INFO]-0.026000,-0.110000,0.915000,232.505997,7.483000,50.365002,6.928798,3.189294,0.024946,0.001189,0.921617,1.136848,1.303363,1
