00:00:01, 0.993222
00:00:01, 0.995210
00:00:02, 0.996190
00:00:02, 0.997191
00:00:02, 0.991176
00:00:02, 0.995129
00:00:02, 0.995187
00:00:03, 0.995145
00:00:03, 0.993197
00:00:03, 0.997188
00:00:03, 0.995180
00:00:03, 0.993131
00:00:04, 0.995207
00:00:04, 0.992206
00:00:04, 0.992158
00:00:04, 0.994178
00:00:04, 0.988162
00:00:05, 0.997115
00:00:05, 0.995193
00:00:05, 0.994154
00:00:05, 0.994170
00:00:05, 0.992109
00:00:06, 0.994130
00:00:06, 0.992155
00:00:06, 0.996152
00:00:06, 0.993155
00:00:06, 0.994181
00:00:07, 1.011087
00:00:07, 1.001210
00:00:07, 1.012163
00:00:07, 0.998358
00:00:07, 0.996127
00:00:08, 0.994190
00:00:08, 0.996197
00:00:08, 0.995172
00:00:08, 0.993187
00:00:08, 0.992147
00:00:09, 0.993221
00:00:09, 0.983178
