[2024-04-26 15:45:14.287563][INFO],-0.065000,0.241000,1.144000,-5.670000,-124.363998,-1.108000,-11.896226,3.251945,-0.000000,-0.000038,0.117092,0.165592,1
[2024-04-26 15:45:14.301426][INFO],0.038000,0.266000,1.098000,-7.403000,-112.723000,-0.421000,-11.957375,2.819232,0.008417,0.003194,0.217995,0.308308,1
[2024-04-26 15:45:14.315114][INFO],0.003000,0.309000,1.138000,-5.502000,-94.066002,9.189000,-12.065898,2.305312,0.010736,0.008941,0.313903,0.444016,1
[2024-04-26 15:45:14.328597][INFO],0.092000,0.251000,1.151000,1.742000,-101.410004,21.915001,-12.144015,1.654297,0.019061,0.008033,0.400111,0.565900,1
[2024-04-26 15:45:14.342206][INFO],0.269000,0.178000,1.179000,-0.143000,-87.646004,28.518000,-12.158123,-4.139726,-0.000000,-0.000621,0.480647,0.679737,1
[2024-04-26 15:45:14.355819][INFO],0.313000,0.201000,1.117000,-20.158001,-26.646000,29.426001,-12.176224,-4.785020,0.017109,-0.005070,0.548154,0.775223,1
[2024-04-26 15:45:14.369999][INFO],0.172000,0.273000,1.097000,-67.746002,5.338000,38.777000,-12.298959,-5.363585,0.017389,-0.002582,0.607554,0.859216,1
[2024-04-26 15:45:14.382851][INFO],0.043000,0.270000,1.012000,-98.112000,-8.104000,56.090000,-12.543691,-5.823125,0.005371,-0.000288,0.651454,0.921296,1
[2024-04-26 15:45:14.396395][INFO],0.028000,0.167000,0.801000,-144.029007,-2.639000,61.250999,-12.946259,-6.212987,-0.004946,-0.006015,0.667954,0.944649,1
[2024-04-26 15:45:14.409923][INFO],0.033000,0.083000,0.595000,-182.632004,42.087002,54.525002,-13.496729,-6.472425,-0.010538,-0.016997,0.660840,0.934724,1
[2024-04-26 15:45:14.423515][INFO],0.017000,0.076000,0.460000,-200.623993,106.178001,39.494999,-14.207418,-6.540195,-0.013723,-0.026567,0.640865,0.906710,1
[2024-04-26 15:45:14.437066][INFO],-0.052000,0.063000,0.369000,-200.020996,125.148003,30.495001,-15.058549,-6.389973,-0.020144,-0.035776,0.612879,0.867479,1
[2024-04-26 15:45:14.450687][INFO],-0.133000,-0.152000,0.606000,-149.195999,98.376999,29.250999,-9.180535,-6.039821,-0.034425,0.000047,0.607773,0.859520,1
[2024-04-26 15:45:14.464326][INFO],-0.137000,-0.300000,0.674000,-42.661999,-0.272000,24.174000,-10.009697,-5.643812,-0.047512,-0.048876,0.606648,0.859321,1
[2024-04-26 15:45:14.477701][INFO],-0.039000,-0.317000,0.732000,31.422001,-49.066002,3.495000,-1.836382,-5.321225,-0.050361,0.000064,0.618393,0.874540,1
[2024-04-26 15:45:14.491251][INFO],-0.074000,-0.082000,0.970000,129.123993,-52.799000,-15.505000,-2.398064,0.082410,0.000000,-0.017725,0.654905,0.926345,1
[2024-04-26 15:45:14.504872][INFO],-0.075000,0.204000,1.227000,189.078003,-69.799004,-21.246000,-2.709885,0.019762,-0.008102,-0.004584,0.712848,1.008130,1
[2024-04-26 15:45:14.518665][INFO],-0.029000,0.271000,1.412000,191.223007,-57.523998,-28.879000,-2.805647,-0.100285,-0.011782,0.014959,0.783891,1.108690,1
[2024-04-26 15:45:14.532559][INFO],0.092000,0.305000,1.581000,152.475006,6.018000,-45.123001,-2.759183,-0.230064,-0.003634,0.036889,0.864885,1.223689,1
[2024-04-26 15:45:14.546296][INFO],0.007000,0.325000,1.724000,48.109001,35.773998,-45.444000,-2.716983,-0.295990,-0.004354,0.058065,0.952116,1.347747,1
[2024-04-26 15:45:14.559837][INFO],0.077000,0.241000,1.467000,-78.379997,48.551998,-39.070000,-2.825834,-0.308721,0.002802,0.067467,1.004750,1.422532,1
[2024-04-26 15:45:14.573380][INFO],0.215000,0.160000,1.200000,-203.403000,78.010002,-25.924999,-3.206321,-0.277640,0.023928,0.063971,1.025467,1.451639,1
