[2024-05-08 09:46:04.134062][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.123300,ay_filtered=0.054100,az_filtered=0.091200,ax_rotated=-0.000000,ay_rotated=-0.031715,az_rotated=0.159503,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-0.316600,gp_filtered=-0.152400,gy=-0.315400,gr_rotated=-0.441844,gp_rotated=-0.165246,gy_rotated=-0.020146,roll_angle=-30.676492,pitch_angle=53.511172,comp_vector=0.162626,button_state=1
[2024-05-08 09:46:04.147224][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.234270,ay_filtered=0.102790,az_filtered=0.173280,ax_rotated=-0.000019,ay_rotated=-0.060299,az_rotated=0.303048,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-0.601540,gp_filtered=-0.289560,gy=-0.599260,gr_rotated=-0.839512,gp_rotated=-0.313935,gy_rotated=-0.038365,roll_angle=-30.684076,pitch_angle=53.507521,comp_vector=0.308989,button_state=1
[2024-05-08 09:46:04.160321][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.334143,ay_filtered=0.146611,az_filtered=0.247152,ax_rotated=-0.000062,ay_rotated=-0.086083,az_rotated=0.432227,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-0.857986,gp_filtered=-0.413004,gy=-0.854734,gr_rotated=-1.197425,gp_rotated=-0.447708,gy_rotated=-0.054890,roll_angle=-30.694382,pitch_angle=53.502560,comp_vector=0.440716,button_state=1
[2024-05-08 09:46:04.174302][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.424029,ay_filtered=0.186050,az_filtered=0.313637,ax_rotated=-0.000140,ay_rotated=-0.109370,az_rotated=0.548472,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-1.088787,gp_filtered=-0.524104,gy=-1.084661,gr_rotated=-1.519563,gp_rotated=-0.568038,gy_rotated=-0.069940,roll_angle=-30.707980,pitch_angle=53.496015,comp_vector=0.559270,button_state=1
[2024-05-08 09:46:04.188265][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.504926,ay_filtered=0.221545,az_filtered=0.373473,ax_rotated=-0.000249,ay_rotated=-0.130414,az_rotated=0.653075,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-1.296509,gp_filtered=-0.624093,gy=-1.291595,gr_rotated=-1.809505,gp_rotated=-0.676265,gy_rotated=-0.083671,roll_angle=-30.723596,pitch_angle=53.488498,comp_vector=0.665969,button_state=1
[2024-05-08 09:46:04.202220][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.577733,ay_filtered=0.253490,az_filtered=0.427326,ax_rotated=-0.000389,ay_rotated=-0.149444,az_rotated=0.747199,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-1.483458,gp_filtered=-0.714084,gy=-1.477835,gr_rotated=-2.070471,gp_rotated=-0.773596,gy_rotated=-0.096229,roll_angle=-30.740916,pitch_angle=53.480161,comp_vector=0.761998,button_state=1
[2024-05-08 09:46:04.216176][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.643260,ay_filtered=0.282241,az_filtered=0.475793,ax_rotated=-0.000559,ay_rotated=-0.166666,az_rotated=0.831892,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-1.651712,gp_filtered=-0.795076,gy=-1.645452,gr_rotated=-2.305359,gp_rotated=-0.861117,gy_rotated=-0.107735,roll_angle=-30.759592,pitch_angle=53.471171,comp_vector=0.848424,button_state=1
[2024-05-08 09:46:04.230399][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.702234,ay_filtered=0.308117,az_filtered=0.519414,ax_rotated=-0.000755,ay_rotated=-0.182258,az_rotated=0.908097,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-1.803141,gp_filtered=-0.867968,gy=-1.796306,gr_rotated=-2.516777,gp_rotated=-0.939810,gy_rotated=-0.118295,roll_angle=-30.779347,pitch_angle=53.461661,comp_vector=0.926207,button_state=1
[2024-05-08 09:46:04.243530][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.755311,ay_filtered=0.331406,az_filtered=0.558673,ax_rotated=-0.000965,ay_rotated=-0.196365,az_rotated=0.976667,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-1.939427,gp_filtered=-0.933571,gy=-1.932076,gr_rotated=-2.707068,gp_rotated=-1.010573,gy_rotated=-0.127959,roll_angle=-30.798782,pitch_angle=53.452306,comp_vector=0.996212,button_state=1
[2024-05-08 09:46:04.256677][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.803079,ay_filtered=0.352365,az_filtered=0.594005,ax_rotated=-0.001191,ay_rotated=-0.209139,az_rotated=1.038364,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-2.062084,gp_filtered=-0.992614,gy=-2.054268,gr_rotated=-2.878345,gp_rotated=-1.074197,gy_rotated=-0.136826,roll_angle=-30.818385,pitch_angle=53.442870,comp_vector=1.059217,button_state=1
[2024-05-08 09:46:04.269823][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.846072,ay_filtered=0.371228,az_filtered=0.625805,ax_rotated=-0.001432,ay_rotated=-0.220718,az_rotated=1.093874,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-2.172476,gp_filtered=-1.045753,gy=-2.164241,gr_rotated=-3.032511,gp_rotated=-1.131391,gy_rotated=-0.144985,roll_angle=-30.838420,pitch_angle=53.433226,comp_vector=1.115921,button_state=1
