2024-03-15 16:11:39, 0.971874,1.741594
2024-03-15 16:11:39, 0.983186,0.695932
2024-03-15 16:11:39, 0.994313,0.379649
2024-03-15 16:11:39, 0.977178,0.917172
2024-03-15 16:11:39, 0.983555,0.558511
2024-03-15 16:11:39, 0.980403,1.363268
2024-03-15 16:11:39, 0.985197,0.276351
2024-03-15 16:11:39, 0.989598,1.156046
2024-03-15 16:11:39, 0.985323,2.327974
2024-03-15 16:11:39, 1.046837,0.247437
2024-03-15 16:11:39, 0.970720,0.951137
2024-03-15 16:11:39, 1.035773,1.617915
2024-03-15 16:11:39, 0.987711,1.527573
2024-03-15 16:11:39, 1.009739,1.520515
2024-03-15 16:11:39, 1.052992,1.430314
2024-03-15 16:11:39, 1.047310,0.821331
2024-03-15 16:11:39, 1.027853,1.489082
2024-03-15 16:11:39, 1.048621,0.951514
2024-03-15 16:11:39, 0.981615,1.328599
2024-03-15 16:11:39, 1.013660,1.277316
2024-03-15 16:11:39, 0.983919,1.159389
2024-03-15 16:11:39, 1.012879,1.053098
2024-03-15 16:11:39, 0.979365,1.019024
2024-03-15 16:11:39, 0.992406,1.000299
2024-03-15 16:11:40, 0.988697,1.364085
2024-03-15 16:11:40, 1.014328,1.125978
2024-03-15 16:11:40, 0.997731,1.364300
2024-03-15 16:11:40, 1.004228,1.342443
2024-03-15 16:11:40, 1.041129,1.333958
2024-03-15 16:11:40, 1.015021,1.161996
2024-03-15 16:11:40, 1.004971,1.078870
2024-03-15 16:11:40, 1.046605,1.718261
2024-03-15 16:11:40, 0.956971,1.704783
2024-03-15 16:11:40, 1.008969,1.894742
2024-03-15 16:11:40, 0.981697,2.501875
2024-03-15 16:11:40, 1.024902,2.216834
2024-03-15 16:11:40, 1.007469,1.798196
2024-03-15 16:11:40, 1.023377,2.759289
2024-03-15 16:11:40, 1.003060,1.375530
2024-03-15 16:11:40, 1.041845,1.199048
2024-03-15 16:11:40, 1.011271,2.515388
2024-03-15 16:11:40, 1.017751,1.318469
2024-03-15 16:11:40, 0.990129,1.895720
2024-03-15 16:11:40, 1.033144,2.147014
2024-03-15 16:11:40, 0.975747,2.184099
2024-03-15 16:11:40, 0.993910,1.754695
2024-03-15 16:11:40, 1.051848,1.920509
2024-03-15 16:11:40, 0.998297,1.311325
2024-03-15 16:11:40, 1.065152,1.675709
2024-03-15 16:11:40, 0.976189,1.182961
2024-03-15 16:11:40, 1.038959,1.603343
2024-03-15 16:11:40, 0.965093,1.429005
2024-03-15 16:11:40, 1.015817,1.395075
2024-03-15 16:11:40, 1.003889,1.827551
2024-03-15 16:11:40, 0.974738,2.918677
2024-03-15 16:11:40, 1.002412,1.904504
2024-03-15 16:11:40, 0.997907,1.319593
2024-03-15 16:11:40, 1.006537,1.622041
2024-03-15 16:11:40, 1.015558,1.543129
2024-03-15 16:11:40, 1.017185,1.092506
2024-03-15 16:11:40, 0.994653,1.210753
2024-03-15 16:11:40, 1.015163,1.290151
2024-03-15 16:11:40, 1.024545,1.575321
2024-03-15 16:11:40, 1.037348,2.522105
2024-03-15 16:11:40, 0.992739,1.337989
2024-03-15 16:11:40, 1.045735,1.474700
2024-03-15 16:11:40, 1.071426,1.358911
2024-03-15 16:11:40, 1.023365,1.511884
2024-03-15 16:11:40, 1.052867,1.521717
2024-03-15 16:11:40, 1.013816,1.473696
2024-03-15 16:11:40, 1.035317,2.325159
2024-03-15 16:11:40, 1.021232,1.614127
2024-03-15 16:11:40, 1.055902,2.110924
2024-03-15 16:11:40, 0.999964,1.815203
2024-03-15 16:11:40, 1.059843,2.316733
2024-03-15 16:11:40, 1.027191,1.550105
2024-03-15 16:11:40, 1.012595,2.202482
2024-03-15 16:11:40, 1.062527,1.459433
2024-03-15 16:11:40, 0.989024,3.419809
