[2024-04-18 08:47:42.868958][INFO],0.039000,-0.013000,0.990000,-0.151000,0.064000,-0.024000,0.752322,-2.255940,0.000000,0.000010,0.990853,0.198171,1.401278,1
[2024-04-18 08:47:42.882210][INFO],0.039000,-0.010000,0.992000,-0.143000,0.109000,-0.032000,0.577558,-2.251398,-0.000000,0.000008,0.992817,0.357100,1.404055,1
[2024-04-18 08:47:42.895392][INFO],0.039000,-0.013000,0.994000,-0.151000,0.048000,0.006000,0.749296,-2.246869,0.000000,0.000010,0.994850,0.484650,1.406930,1
[2024-04-18 08:47:42.908573][INFO],0.039000,-0.011000,0.989000,-0.128000,0.094000,-0.055000,0.637240,-2.258214,0.000000,0.000009,0.989830,0.585686,1.399831,1
[2024-04-18 08:47:42.921746][INFO],0.040000,-0.012000,0.987000,-0.158000,0.094000,-0.040000,0.696574,-2.320745,0.000000,0.000010,0.987883,0.666125,1.397078,1
[2024-04-18 08:47:42.934921][INFO],0.038000,-0.014000,0.992000,-0.196000,0.094000,-0.047000,0.699720,-2.313217,-0.002070,-0.001876,0.992822,0.731465,1.404064,1
[2024-04-18 08:47:42.948096][INFO],0.038000,-0.011000,0.993000,-0.158000,0.109000,-0.085000,0.694490,-2.305768,-0.001982,0.001046,0.993785,0.783929,1.405425,1
[2024-04-18 08:47:42.961235][INFO],0.039000,-0.012000,0.991000,-0.143000,0.033000,-0.062000,0.693760,-2.253665,0.000000,0.000009,0.991840,0.825511,1.402673,1
[2024-04-18 08:47:42.974408][INFO],0.039000,-0.013000,0.992000,-0.181000,0.132000,-0.055000,0.694347,-2.251900,-0.000009,-0.000968,0.992851,0.858979,1.404104,1
[2024-04-18 08:47:42.987587][INFO],0.038000,-0.011000,0.988000,-0.227000,0.087000,-0.123000,0.688683,-2.248346,-0.000789,0.000885,0.988791,0.884941,1.398362,1
[2024-04-18 08:47:43.1127][INFO],0.039000,-0.014000,0.992000,-0.143000,0.056000,-0.116000,0.692886,-2.247797,0.000062,-0.001994,0.992863,0.906526,1.404122,1
[2024-04-18 08:47:43.14308][INFO],0.041000,-0.011000,0.994000,-0.204000,0.048000,-0.070000,0.687319,-2.252888,0.001894,0.000935,0.994904,0.924201,1.407007,1
[2024-04-18 08:47:43.27510][INFO],0.041000,-0.013000,0.990000,-0.151000,0.117000,-0.078000,0.688679,-2.257354,0.001974,-0.001090,0.990931,0.937547,1.401389,1
[2024-04-18 08:47:43.40685][INFO],0.039000,-0.014000,0.987000,-0.204000,0.132000,-0.146000,0.692319,-2.255970,0.000118,-0.002064,0.987867,0.947611,1.397057,1
[2024-04-18 08:47:43.53855][INFO],0.039000,-0.010000,0.991000,-0.158000,0.071000,-0.070000,0.578138,-2.253665,0.000000,0.000008,0.991818,0.956453,1.402642,1
[2024-04-18 08:47:43.67055][INFO],0.040000,-0.013000,0.992000,-0.189000,0.079000,-0.040000,0.584407,-2.255447,0.000929,-0.002873,0.992887,0.963739,1.404157,1
[2024-04-18 08:47:43.80231][INFO],0.041000,-0.011000,0.987000,-0.135000,0.109000,-0.062000,0.585420,-2.260242,0.002042,-0.000906,0.987910,0.968573,1.397116,1
[2024-04-18 08:47:43.93402][INFO],0.041000,-0.014000,0.990000,-0.143000,0.132000,-0.055000,0.594869,-2.264153,0.001856,-0.003712,0.990939,0.973047,1.401404,1
[2024-04-18 08:47:43.106571][INFO],0.038000,-0.013000,0.996000,-0.166000,0.056000,-0.078000,0.600438,-2.259491,-0.001297,-0.002554,0.996805,0.977798,1.409698,1
[2024-04-18 08:47:43.119758][INFO],0.040000,-0.012000,0.988000,-0.166000,0.064000,0.022000,0.695863,-2.318402,-0.000000,0.000010,0.988882,0.980015,1.398491,1
[2024-04-18 08:47:43.132932][INFO],0.038000,-0.010000,0.993000,-0.189000,0.071000,-0.085000,0.687555,-2.311169,-0.002075,0.001925,0.993773,0.982767,1.405409,1
[2024-04-18 08:47:43.146105][INFO],0.036000,-0.014000,0.992000,-0.181000,0.148000,-0.101000,0.691339,-2.297677,-0.003799,-0.002022,0.992742,0.984762,1.403951,1
[2024-04-18 08:47:43.159285][INFO],0.040000,-0.011000,0.994000,-0.189000,0.056000,-0.139000,0.686109,-2.297313,0.000123,0.000913,0.994865,0.986782,1.406952,1
[2024-04-18 08:47:43.172454][INFO],0.036000,-0.011000,0.992000,-0.143000,0.048000,-0.032000,0.635307,-2.078368,0.000000,0.000007,0.992714,0.987969,1.403910,1
[2024-04-18 08:47:43.185623][INFO],0.040000,-0.012000,0.991000,-0.212000,0.048000,-0.070000,0.635577,-2.089419,0.003842,-0.000998,0.991872,0.988749,1.402719,1
[2024-04-18 08:47:43.198798][INFO],0.040000,-0.009000,0.994000,-0.174000,0.109000,-0.047000,0.627560,-2.098805,0.003570,0.001896,0.994837,0.989967,1.406913,1
[2024-04-18 08:47:43.211987][INFO],0.037000,-0.013000,0.990000,-0.112000,0.087000,-0.062000,0.752322,-2.140359,0.000000,0.000009,0.990776,0.990129,1.401170,1
[2024-04-18 08:47:43.225206][INFO],0.039000,-0.013000,0.992000,-0.105000,0.140000,-0.085000,0.750932,-2.144159,0.001858,0.000012,0.992850,0.990673,1.404102,1
[2024-04-18 08:47:43.238382][INFO],0.039000,-0.011000,0.991000,-0.189000,0.048000,-0.139000,0.742809,-2.149031,0.001811,0.001858,0.991825,0.990903,1.402653,1
[2024-04-18 08:47:43.251546][INFO],0.041000,-0.013000,0.991000,-0.181000,0.094000,-0.040000,0.740983,-2.158860,0.003640,-0.000172,0.991926,0.991108,1.402796,1
[2024-04-18 08:47:43.264734][INFO],0.040000,-0.012000,0.990000,-0.151000,0.064000,-0.009000,0.694456,-2.313723,-0.000000,0.000010,0.990880,0.991062,1.401317,1
[2024-04-18 08:47:43.277906][INFO],0.039000,-0.012000,0.991000,-0.174000,0.033000,-0.055000,0.693760,-2.253665,0.000000,0.000009,0.991840,0.991218,1.402673,1
[2024-04-18 08:47:43.291087][INFO],0.040000,-0.011000,0.989000,-0.151000,0.048000,-0.108000,0.689044,-2.256184,0.001034,0.000904,0.989869,0.990948,1.399886,1
