[2024-04-28 16:15:27.853716][INFO],ax=0.039000,ay=-0.032000,az=1.070000,ax_filtered=0.003900,ay_filtered=-0.003200,az_filtered=0.107000,ax_rotated=-0.000000,ay_rotated=0.000002,az_rotated=0.107119,gr=15.888000,gp=-38.700000,gy=24.098000,gr_filtered=1.588800,gp_filtered=-3.870000,gy=2.409800,gr_rotated=1.499970,gp_rotated=-3.794552,gy_rotated=2.580656,roll_angle=1.713008,pitch_angle=-2.087427,comp_vector=0.151489,button_state=1
[2024-04-28 16:15:27.867148][INFO],ax=0.101000,ay=-0.014000,az=1.051000,ax_filtered=0.013610,ay_filtered=-0.004280,az_filtered=0.201400,ax_rotated=0.005660,ay_rotated=0.001825,az_rotated=0.201817,gr=20.796000,gp=-29.868000,gy=24.609000,gr_filtered=3.509520,gp_filtered=-6.469800,gy=4.629720,gr_rotated=3.324278,gp_rotated=-6.322734,gy_rotated=4.957979,roll_angle=1.733228,pitch_angle=-2.259312,comp_vector=0.285418,button_state=1
[2024-04-28 16:15:27.880536][INFO],ax=0.115000,ay=0.088000,az=1.044000,ax_filtered=0.023749,ay_filtered=0.004948,az_filtered=0.285660,ax_rotated=0.011252,ay_rotated=0.013242,az_rotated=0.286161,gr=18.040000,gp=-35.707000,gy=25.647000,gr_filtered=4.962568,gp_filtered=-9.393520,gy=6.731448,gr_rotated=4.663885,gp_rotated=-9.188522,gy_rotated=7.210890,roll_angle=1.659723,pitch_angle=-2.502792,comp_vector=0.404909,button_state=1
[2024-04-28 16:15:27.893963][INFO],ax=0.090000,ay=0.051000,az=1.062000,ax_filtered=0.030374,ay_filtered=0.009553,az_filtered=0.363294,ax_rotated=0.012573,ay_rotated=0.019622,az_rotated=0.363941,gr=20.330000,gp=-61.662000,gy=21.754000,gr_filtered=6.499311,gp_filtered=-14.620368,gy=8.233703,gr_rotated=6.088922,gp_rotated=-14.378640,gy_rotated=8.942585,roll_angle=1.584182,pitch_angle=-2.802787,comp_vector=0.515065,button_state=1
[2024-04-28 16:15:27.907380][INFO],ax=0.122000,ay=-0.012000,az=1.032000,ax_filtered=0.039537,ay_filtered=0.007398,az_filtered=0.430165,ax_rotated=0.015899,ay_rotated=0.019220,az_rotated=0.431320,gr=30.521000,gp=-37.692000,gy=12.586000,gr_filtered=8.901480,gp_filtered=-16.927531,gy=8.668933,gr_rotated=8.412945,gp_rotated=-16.670700,gy_rotated=9.604072,roll_angle=1.569719,pitch_angle=-3.142021,comp_vector=0.610282,button_state=1
[2024-04-28 16:15:27.920621][INFO],ax=0.117000,ay=-0.008000,az=0.995000,ax_filtered=0.047283,ay_filtered=0.005858,az_filtered=0.486648,ax_rotated=0.017826,ay_rotated=0.019591,az_rotated=0.488257,gr=42.330000,gp=-4.715000,gy=7.304000,gr_filtered=12.244332,gp_filtered=-15.706278,gy=8.532440,gr_rotated=11.707055,gp_rotated=-15.439880,gy_rotated=9.693727,roll_angle=1.610852,pitch_angle=-3.460066,comp_vector=0.690777,button_state=1
[2024-04-28 16:15:27.934045][INFO],ax=0.110000,ay=0.016000,az=0.973000,ax_filtered=0.053555,ay_filtered=0.006872,az_filtered=0.535283,ax_rotated=0.018550,ay_rotated=0.022671,az_rotated=0.537202,gr=40.200000,gp=11.613000,gy=7.357000,gr_filtered=15.039899,gp_filtered=-12.974350,gy=8.414896,gr_rotated=14.459423,gp_rotated=-12.693132,gy_rotated=9.754602,roll_angle=1.684246,pitch_angle=-3.737255,comp_vector=0.760056,button_state=1
[2024-04-28 16:15:27.947398][INFO],ax=0.148000,ay=0.067000,az=0.990000,ax_filtered=0.062999,ay_filtered=0.012885,az_filtered=0.580755,ax_rotated=0.022343,ay_rotated=0.030645,az_rotated=0.583072,gr=27.971000,gp=7.209000,gy=9.060000,gr_filtered=16.333009,gp_filtered=-10.956015,gy=8.479406,gr_rotated=15.701863,gp_rotated=-10.658827,gy_rotated=9.926867,roll_angle=1.744078,pitch_angle=-3.999200,comp_vector=0.825158,button_state=1
[2024-04-28 16:15:27.960829][INFO],ax=0.164000,ay=0.004000,az=1.026000,ax_filtered=0.073099,ay_filtered=0.011997,az_filtered=0.625279,ax_rotated=0.026626,ay_rotated=0.031831,az_rotated=0.628283,gr=15.010000,gp=10.957000,gy=3.632000,gr_filtered=16.200708,gp_filtered=-8.764714,gy=7.994665,gr_rotated=15.564654,gp_rotated=-8.471035,gy_rotated=9.443565,roll_angle=1.807675,pitch_angle=-4.243956,comp_vector=0.889097,button_state=1
[2024-04-28 16:15:27.974143][INFO],ax=0.123000,ay=0.025000,az=1.047000,ax_filtered=0.078089,ay_filtered=0.013297,az_filtered=0.667452,ax_rotated=0.026215,ay_rotated=0.035071,az_rotated=0.670708,gr=9.819000,gp=22.468000,gy=-3.704000,gr_filtered=15.562537,gp_filtered=-5.641442,gy=6.824799,gr_rotated=14.987856,gp_rotated=-5.378712,gy_rotated=8.187182,roll_angle=1.858781,pitch_angle=-4.437388,comp_vector=0.949172,button_state=1
[2024-04-28 16:15:27.987598][INFO],ax=0.058000,ay=0.004000,az=1.033000,ax_filtered=0.076080,ay_filtered=0.012367,az_filtered=0.704006,ax_rotated=0.019832,ay_rotated=0.035869,az_rotated=0.707026,gr=8.636000,gp=19.835000,gy=-2.375000,gr_filtered=14.869884,gp_filtered=-3.093798,gy=5.904819,gr_rotated=14.352996,gp_rotated=-2.857307,gy_rotated=7.167930,roll_angle=1.903304,pitch_angle=-4.562983,comp_vector=1.000529,button_state=1
[2024-04-28 16:15:28.1072][INFO],ax=0.025000,ay=-0.024000,az=0.972000,ax_filtered=0.070972,ay_filtered=0.008730,az_filtered=0.730806,ax_rotated=0.011674,ay_rotated=0.033827,az_rotated=0.733423,gr=10.292000,gp=9.422000,gy=3.915000,gr_filtered=14.412095,gp_filtered=-1.842218,gy=5.705837,gr_rotated=13.903780,gp_rotated=-1.606858,gy_rotated=6.910986,roll_angle=1.959436,pitch_angle=-4.635893,comp_vector=1.037769,button_state=1
[2024-04-28 16:15:28.14542][INFO],ax=0.057000,ay=0.015000,az=0.879000,ax_filtered=0.069575,ay_filtered=0.009357,az_filtered=0.745625,ax_rotated=0.008357,ay_rotated=0.035478,az_rotated=0.748035,gr=6.895000,gp=0.193000,gy=5.159000,gr_filtered=13.660386,gp_filtered=-1.638696,gy=5.651153,gr_rotated=13.152404,gp_rotated=-1.402209,gy_rotated=6.802578,roll_angle=1.999450,pitch_angle=-4.691508,comp_vector=1.058476,button_state=1
[2024-04-28 16:15:28.28175][INFO],ax=0.071000,ay=0.042000,az=0.862000,ax_filtered=0.069718,ay_filtered=0.012622,az_filtered=0.757263,ax_rotated=0.006785,ay_rotated=0.039093,az_rotated=0.759534,gr=-10.914000,gp=-7.829000,gy=3.739000,gr_filtered=11.202947,gp_filtered=-2.257727,gy=5.459938,gr_rotated=10.712465,gp_rotated=-2.034598,gy_rotated=6.443430,roll_angle=1.995464,pitch_angle=-4.748905,comp_vector=1.074855,button_state=1
[2024-04-28 16:15:28.41552][INFO],ax=0.041000,ay=-0.016000,az=0.895000,ax_filtered=0.066846,ay_filtered=0.009760,az_filtered=0.771036,ax_rotated=0.002139,ay_rotated=0.036192,az_rotated=0.773141,gr=-24.868000,gp=-8.585000,gy=4.831000,gr_filtered=7.595852,gp_filtered=-2.890454,gy=5.397044,gr_rotated=7.117956,gp_rotated=-2.683342,gy_rotated=6.108532,roll_angle=1.957706,pitch_angle=-4.796604,comp_vector=1.093985,button_state=1
[2024-04-28 16:15:28.54807][INFO],ax=0.015000,ay=0.006000,az=0.953000,ax_filtered=0.061661,ay_filtered=0.009384,az_filtered=0.789233,ax_rotated=-0.005004,ay_rotated=0.035220,az_rotated=0.790894,gr=-32.647000,gp=-13.242000,gy=6.960000,gr_filtered=3.571567,gp_filtered=-3.925609,gy=5.553340,gr_rotated=3.091346,gp_rotated=-3.733064,gy_rotated=5.959353,roll_angle=1.870668,pitch_angle=-4.829498,comp_vector=1.119047,button_state=1
[2024-04-28 16:15:28.68146][INFO],ax=0.029000,ay=0.016000,az=1.011000,ax_filtered=0.058395,ay_filtered=0.010045,az_filtered=0.811409,ax_rotated=-0.010643,ay_rotated=0.034649,az_rotated=0.812762,gr=-38.502000,gp=-21.547000,gy=10.884000,gr_filtered=-0.635790,gp_filtered=-5.687748,gy=6.086406,gr_rotated=-1.149778,gp_rotated=-5.503310,gy_rotated=6.179856,roll_angle=1.733608,pitch_angle=-4.865970,comp_vector=1.149941,button_state=1
