2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
2024-03-09 17:41:20, -1.233000, 0.541000, 0.912000, -3.166000, -1.524000, -3.154000
