[2024-05-08 10:49:23.438348][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.123300,ay_filtered=0.054100,az_filtered=0.091200,ax_rotated=-0.000000,ay_rotated=-0.031715,az_rotated=0.159503,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-0.316600,gp_filtered=-0.152400,gy=-0.315400,gr_rotated=-0.441844,gp_rotated=-0.165246,gy_rotated=-0.020146,roll_angle=-30.676492,pitch_angle=53.511172,comp_vector=0.162626,button_state=1
[2024-05-08 10:49:23.451633][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.234270,ay_filtered=0.102790,az_filtered=0.173280,ax_rotated=-0.000019,ay_rotated=-0.060299,az_rotated=0.303048,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-0.601540,gp_filtered=-0.289560,gy=-0.599260,gr_rotated=-0.839512,gp_rotated=-0.313935,gy_rotated=-0.038365,roll_angle=-30.684103,pitch_angle=53.507509,comp_vector=0.308989,button_state=1
[2024-05-08 10:49:23.464764][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.334143,ay_filtered=0.146611,az_filtered=0.247152,ax_rotated=-0.000063,ay_rotated=-0.086084,az_rotated=0.432227,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-0.857986,gp_filtered=-0.413004,gy=-0.854734,gr_rotated=-1.197425,gp_rotated=-0.447707,gy_rotated=-0.054892,roll_angle=-30.694494,pitch_angle=53.502506,comp_vector=0.440716,button_state=1
[2024-05-08 10:49:23.478257][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.424029,ay_filtered=0.186050,az_filtered=0.313637,ax_rotated=-0.000137,ay_rotated=-0.109364,az_rotated=0.548473,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-1.088787,gp_filtered=-0.524104,gy=-1.084661,gr_rotated=-1.519562,gp_rotated=-0.568042,gy_rotated=-0.069926,roll_angle=-30.707341,pitch_angle=53.496323,comp_vector=0.559270,button_state=1
[2024-05-08 10:49:23.492216][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.504926,ay_filtered=0.221545,az_filtered=0.373473,ax_rotated=-0.000241,ay_rotated=-0.130398,az_rotated=0.653078,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-1.296509,gp_filtered=-0.624093,gy=-1.291595,gr_rotated=-1.809502,gp_rotated=-0.676277,gy_rotated=-0.083638,roll_angle=-30.722251,pitch_angle=53.489145,comp_vector=0.665969,button_state=1
[2024-05-08 10:49:23.506334][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.577733,ay_filtered=0.253490,az_filtered=0.427326,ax_rotated=-0.000382,ay_rotated=-0.149429,az_rotated=0.747202,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-1.483458,gp_filtered=-0.714084,gy=-1.477835,gr_rotated=-2.070468,gp_rotated=-0.773608,gy_rotated=-0.096195,roll_angle=-30.739726,pitch_angle=53.480734,comp_vector=0.761998,button_state=1
[2024-05-08 10:49:23.519437][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.643260,ay_filtered=0.282241,az_filtered=0.475793,ax_rotated=-0.000548,ay_rotated=-0.166642,az_rotated=0.831897,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-1.651712,gp_filtered=-0.795076,gy=-1.645452,gr_rotated=-2.305354,gp_rotated=-0.861136,gy_rotated=-0.107684,roll_angle=-30.757978,pitch_angle=53.471948,comp_vector=0.848424,button_state=1
[2024-05-08 10:49:23.532955][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.702234,ay_filtered=0.308117,az_filtered=0.519414,ax_rotated=-0.000738,ay_rotated=-0.182223,az_rotated=0.908104,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-1.803141,gp_filtered=-0.867968,gy=-1.796306,gr_rotated=-2.516770,gp_rotated=-0.939839,gy_rotated=-0.118218,roll_angle=-30.777114,pitch_angle=53.462736,comp_vector=0.926207,button_state=1
[2024-05-08 10:49:23.546421][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.755311,ay_filtered=0.331406,az_filtered=0.558673,ax_rotated=-0.000951,ay_rotated=-0.196335,az_rotated=0.976673,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-1.939427,gp_filtered=-0.933571,gy=-1.932076,gr_rotated=-2.707062,gp_rotated=-1.010598,gy_rotated=-0.127892,roll_angle=-30.796995,pitch_angle=53.453166,comp_vector=0.996212,button_state=1
[2024-05-08 10:49:23.559879][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.803079,ay_filtered=0.352365,az_filtered=0.594005,ax_rotated=-0.001183,ay_rotated=-0.209122,az_rotated=1.038367,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-2.062084,gp_filtered=-0.992614,gy=-2.054268,gr_rotated=-2.878342,gp_rotated=-1.074211,gy_rotated=-0.136788,roll_angle=-30.817406,pitch_angle=53.443341,comp_vector=1.059217,button_state=1
[2024-05-08 10:49:23.573383][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.846072,ay_filtered=0.371228,az_filtered=0.625805,ax_rotated=-0.001429,ay_rotated=-0.220713,az_rotated=1.093875,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-2.172476,gp_filtered=-1.045753,gy=-2.164241,gr_rotated=-3.032510,gp_rotated=-1.131395,gy_rotated=-0.144974,roll_angle=-30.838161,pitch_angle=53.433350,comp_vector=1.115921,button_state=1
