00:00:01, 0.028000, -0.106000, 0.988000, 0.491000, -0.226000, 20.830999
00:00:01, 0.019000, -0.076000, 0.965000, 0.338000, -0.387000, 20.930000
00:00:01, 0.050000, -0.098000, 0.977000, 0.346000, -0.616000, 21.106001
00:00:01, 0.009000, -0.108000, 1.008000, 0.223000, -0.723000, 21.143999
00:00:01, 0.032000, -0.104000, 0.994000, 0.292000, -0.341000, 21.257999
00:00:01, 0.041000, -0.093000, 0.991000, 0.162000, -0.417000, 21.243000
00:00:01, 0.042000, -0.081000, 1.023000, -0.036000, -0.585000, 23.098000
00:00:01, 0.055000, -0.090000, 0.994000, -0.334000, -0.310000, 21.021999
00:00:01, 0.024000, -0.088000, 0.987000, -0.624000, 0.079000, 20.907000
00:00:01, 0.068000, -0.113000, 1.017000, -0.883000, -0.532000, 20.792999
00:00:01, 0.054000, -0.084000, 1.035000, -1.013000, -0.753000, 20.639999
00:00:01, 0.043000, -0.111000, 1.037000, -0.952000, -0.440000, 20.410999
00:00:01, 0.045000, -0.110000, 1.019000, -0.868000, -0.738000, 20.243000
00:00:01, 0.033000, -0.121000, 1.036000, -0.738000, -0.539000, 20.174000
00:00:01, 0.007000, -0.118000, 1.014000, -0.441000, 0.071000, 20.006001
00:00:01, 0.043000, -0.138000, 1.004000, -0.441000, 0.018000, 20.028999
00:00:01, 0.040000, -0.106000, 0.990000, -0.181000, -0.639000, 19.915001
00:00:01, 0.038000, -0.141000, 1.010000, 0.078000, -0.394000, 19.945000
00:00:01, 0.010000, -0.119000, 1.009000, 0.002000, -0.349000, 19.945000
00:00:01, 0.043000, -0.114000, 0.955000, -0.135000, 1.071000, 20.052000
00:00:01, 0.040000, -0.114000, 0.992000, -0.296000, 0.064000, 20.075001
00:00:01, 0.033000, -0.123000, 0.963000, -0.502000, -0.303000, 20.136000
00:00:01, 0.015000, -0.131000, 0.966000, -0.311000, -0.486000, 20.319000
00:00:01, 0.032000, -0.137000, 0.975000, -0.433000, -0.608000, 20.518000
00:00:01, -0.002000, -0.131000, 0.972000, -0.479000, -0.517000, 20.563999
00:00:01, 0.039000, -0.117000, 1.003000, -0.647000, -0.860000, 20.731001
00:00:01, 0.033000, -0.142000, 1.001000, -0.738000, -1.799000, 20.830999
00:00:01, 0.003000, -0.132000, 1.006000, -0.693000, -0.349000, 20.868999
00:00:01, 0.021000, -0.119000, 0.975000, -0.899000, -1.196000, 20.907000
00:00:01, 0.037000, -0.135000, 0.994000, -0.838000, -0.791000, 20.990999
00:00:01, 0.005000, -0.158000, 1.012000, -0.822000, -2.455000, 21.006001
00:00:01, 0.021000, -0.172000, 1.018000, -0.654000, -1.562000, 20.999001
00:00:01, 0.008000, -0.173000, 1.009000, -0.334000, -2.013000, 21.113001
00:00:01, 0.022000, -0.169000, 1.012000, 0.368000, 0.041000, 21.021999
00:00:01, 0.024000, -0.167000, 1.012000, 0.178000, -1.196000, 21.037001
00:00:01, -0.015000, -0.127000, 0.978000, 0.529000, -0.471000, 21.083000
00:00:01, 0.030000, -0.167000, 1.014000, 0.361000, -1.036000, 21.066999
00:00:01, -0.023000, -0.123000, 0.978000, 0.475000, -1.097000, 20.922001
00:00:01, -0.003000, -0.159000, 0.975000, 0.620000, 0.254000, 20.930000
00:00:01, 0.019000, -0.169000, 0.981000, 0.483000, -1.486000, 20.892000
00:00:01, -0.005000, -0.138000, 0.954000, 0.987000, -0.081000, 21.014000
00:00:01, 0.003000, -0.133000, 0.978000, 0.750000, -0.944000, 21.006001
00:00:01, 0.022000, -0.158000, 0.980000, 0.796000, -0.845000, 21.181999
00:00:01, -0.041000, -0.174000, 0.974000, 0.781000, -1.593000, 21.357000
00:00:01, 0.023000, -0.143000, 0.966000, 0.865000, -1.509000, 21.457001
00:00:01, -0.036000, -0.099000, 0.983000, 0.544000, -2.173000, 21.617001
00:00:01, -0.020000, -0.126000, 0.969000, 0.101000, -1.036000, 21.739000
00:00:01, 0.015000, -0.099000, 0.981000, -0.235000, -1.394000, 21.884001
00:00:01, -0.013000, -0.123000, 1.020000, -0.410000, -0.868000, 21.990999
00:00:01, 0.022000, -0.126000, 0.971000, -0.517000, -0.997000, 21.907000
00:00:01, 0.014000, -0.155000, 1.004000, -0.235000, -0.669000, 21.990999
00:00:01, 0.012000, -0.137000, 1.005000, 0.078000, -1.043000, 22.090000
