00:00:01, 0.570656, 0.342401
00:00:01, 0.799690, 0.342742
00:00:01, 0.741098, 0.513083
00:00:01, 0.854247, 0.170862
00:00:01, 0.740361, 0.227815
00:00:01, 0.800488, 0.285905
00:00:01, 0.627093, 0.342060
00:00:01, 0.572939, 0.343771
00:00:01, 0.572939, 0.286476
00:00:01, 0.684777, 0.342401
00:00:01, 0.686144, 0.228724
00:00:01, 0.744059, 0.286190
00:00:01, 0.857657, 0.228724
00:00:01, 1.091763, 0.344805
00:00:01, 1.029155, 0.228724
00:00:01, 1.145763, 0.171887
00:00:01, 1.205445, 0.287051
00:00:01, 1.374835, 0.229182
00:00:01, 1.193489, 0.284203
00:00:01, 1.144618, 0.286190
00:00:01, 1.200634, 0.114363
00:00:01, 1.203035, 0.229182
00:00:01, 1.255284, 0.171202
00:00:01, 1.145763, 0.343771
00:00:01, 1.199437, 0.228496
00:00:01, 1.085234, 0.228496
00:00:01, 1.142337, 0.285620
00:00:01, 1.195861, 0.227815
00:00:02, 0.914825, 0.228724
00:00:02, 0.918491, 0.401868
00:00:02, 0.801287, 0.286190
00:00:02, 0.744059, 0.343427
00:00:02, 0.571225, 0.171373
00:00:02, 0.568956, 0.455170
00:00:02, 0.744059, 0.228953
00:00:02, 0.689585, 0.402271
00:00:02, 0.695866, 0.231965
00:00:02, 0.802891, 0.286763
00:00:02, 0.911188, 0.113908
00:00:02, 0.800488, 0.343084
00:00:02, 0.913003, 0.114135
00:00:02, 0.912095, 0.342060
00:00:02, 0.857657, 0.171544
00:00:02, 0.913913, 0.171373
00:00:02, 1.140064, 0.285051
00:00:02, 1.143476, 0.285905
00:00:02, 1.145763, 0.229182
00:00:02, 1.031213, 0.171887
00:00:02, 0.974909, 0.172059
00:00:02, 1.197051, 0.171032
00:00:02, 1.086317, 0.343084
00:00:02, 0.975886, 0.459275
00:00:02, 1.028129, 0.171373
00:00:02, 1.198243, 0.285335
00:00:02, 1.076648, 0.226688
00:00:02, 1.142337, 0.228496
00:00:02, 1.090670, 1.262829
00:00:02, 1.029155, 0.171544
00:00:02, 1.033279, 0.287051
00:00:02, 1.085234, 0.399864
00:00:02, 1.029155, 0.285905
00:00:02, 0.916654, 0.286476
00:00:02, 0.858514, 0.286190
00:00:02, 0.685460, 0.171373
00:00:02, 0.859372, 0.171887
00:00:02, 0.746296, 0.114821
00:00:02, 0.686144, 0.171544
00:00:02, 0.747044, 0.172404
00:00:02, 0.857657, 0.057181
00:00:02, 0.860232, 0.172059
00:00:02, 0.974909, 0.286763
00:00:02, 0.909380, 0.341042
00:00:02, 0.912095, 1.083075
00:00:02, 1.032245, 0.458815
00:00:02, 1.084153, 0.342401
00:00:02, 1.033279, 0.287051
00:00:02, 1.083075, 0.513083
00:00:02, 0.977845, 0.287627
00:00:02, 1.081998, 0.398672
00:00:02, 1.083075, 0.285051
00:00:02, 0.969090, 0.342060
00:00:02, 0.855949, 0.285335
00:00:02, 0.855949, 0.228269
00:00:02, 0.741098, 0.285051
00:00:02, 0.975886, 0.516681
00:00:02, 1.033279, 0.344459
00:00:02, 0.918491, 0.229641
00:00:02, 0.857657, 0.400263
00:00:02, 0.919412, 0.287338
00:00:02, 0.918491, 0.344459
00:00:02, 0.973934, 0.401064
00:00:02, 0.971991, 0.171544
00:00:03, 1.030183, 0.286190
00:00:03, 1.028129, 0.342742
00:00:03, 1.029155, 0.457442
00:00:03, 0.857657, 0.285905
00:00:03, 1.083075, 0.399069
00:00:03, 0.968127, 0.227815
00:00:03, 1.032245, 0.172059
00:00:03, 0.976865, 0.344805
00:00:03, 1.024046, 0.113795
00:00:03, 0.851708, 0.283921
00:00:03, 0.911188, 0.341720
00:00:03, 0.912095, 0.399069
00:00:03, 0.853399, 0.341381
00:00:03, 0.860232, 0.458815
00:00:03, 0.801287, 0.343427
00:00:03, 1.138931, 0.398672
00:00:03, 1.029155, 0.285905
00:00:03, 1.149209, 0.344805
00:00:03, 1.138931, 0.512573
00:00:03, 1.089578, 0.344115
00:00:03, 1.148058, 0.344459
00:00:03, 1.088489, 0.171887
00:00:03, 1.145763, 0.114591
00:00:03, 1.089578, 0.172059
00:00:03, 1.080924, 0.056897
00:00:03, 0.977845, 0.172577
00:00:03, 0.859372, 0.229182
00:00:03, 1.026083, -0.000000
00:00:03, 0.859372, 0.171887
00:00:03, 0.862823, 0.115052
00:00:03, 0.798099, 0.057011
00:00:03, 0.744803, 0.171887
00:00:03, 0.744803, -0.000000
00:00:03, 0.911188, 0.170862
00:00:03, 0.738893, 0.341042
00:00:03, 0.858514, 0.228953
00:00:03, 0.853399, 0.341381
00:00:03, 0.803696, 0.459275
00:00:03, 0.915739, 0.400663
00:00:03, 0.919412, 0.459736
00:00:03, 0.917572, 0.344115
