00:00:01, 0.753051
00:00:01, 0.940600
00:00:01, 0.988993
00:00:01, 1.001835
00:00:01, 1.005028
00:00:01, 1.002840
00:00:01, 1.004519
00:00:01, 1.001181
00:00:01, 1.000342
00:00:01, 1.003153
00:00:01, 1.002348
00:00:01, 1.001410
00:00:01, 1.001943
00:00:01, 0.998385
00:00:01, 1.001223
00:00:01, 1.000459
00:00:01, 0.998790
00:00:01, 0.999919
00:00:01, 1.006153
00:00:01, 1.002447
00:00:01, 1.002278
00:00:01, 1.000741
00:00:01, 1.003369
00:00:01, 1.001006
00:00:01, 1.002672
00:00:01, 1.003059
00:00:01, 1.003174
00:00:01, 1.005464
00:00:02, 1.002968
00:00:02, 0.999357
00:00:02, 1.000672
00:00:02, 1.000995
00:00:02, 1.002540
00:00:02, 1.005946
00:00:02, 1.002306
00:00:02, 0.998399
00:00:02, 0.990661
00:00:02, 0.996998
00:00:02, 1.003846
00:00:02, 1.002548
00:00:02, 1.003734
00:00:02, 1.004792
00:00:02, 1.002786
00:00:02, 1.003046
00:00:02, 1.004670
00:00:02, 1.002826
00:00:02, 1.000863
00:00:02, 1.000341
00:00:02, 0.999447
00:00:02, 1.003780
00:00:02, 1.002593
00:00:02, 0.999281
00:00:02, 1.002195
00:00:02, 1.003723
00:00:02, 1.009321
00:00:02, 1.004736
00:00:02, 1.000001
00:00:02, 1.001625
00:00:02, 0.999037
00:00:02, 1.002163
00:00:02, 1.002171
00:00:02, 1.000648
00:00:02, 1.001006
00:00:02, 1.002559
00:00:02, 1.000727
00:00:02, 0.998747
00:00:02, 1.001244
00:00:02, 0.998128
00:00:02, 1.001117
00:00:02, 0.999617
00:00:02, 0.999272
00:00:02, 1.005927
00:00:02, 1.005462
00:00:02, 1.000761
00:00:02, 1.003338
00:00:02, 0.999466
00:00:02, 1.003781
00:00:02, 0.998064
00:00:02, 1.004169
00:00:02, 1.004936
00:00:02, 1.005105
00:00:02, 1.004370
00:00:02, 1.004182
00:00:02, 1.004868
00:00:02, 0.999856
00:00:02, 0.998599
00:00:02, 0.998252
00:00:02, 1.001166
00:00:02, 0.998147
00:00:02, 0.998146
00:00:02, 0.999663
00:00:02, 1.001527
00:00:03, 1.001263
00:00:03, 1.002700
00:00:03, 1.002320
00:00:03, 1.002174
00:00:03, 1.004446
00:00:03, 1.005725
00:00:03, 1.000806
00:00:03, 0.998074
00:00:03, 1.004891
00:00:03, 1.008065
00:00:03, 1.006625
00:00:03, 1.005520
00:00:03, 1.006727
00:00:03, 1.001040
00:00:03, 1.001097
00:00:03, 1.004942
00:00:03, 1.002866
00:00:03, 0.998630
00:00:03, 1.004337
00:00:03, 1.000483
00:00:03, 0.998785
00:00:03, 0.999835
00:00:03, 1.000110
00:00:03, 0.999416
00:00:03, 1.005239
00:00:03, 0.998422
00:00:03, 0.999696
00:00:03, 1.003795
00:00:03, 1.001037
00:00:03, 0.997345
00:00:03, 1.003160
00:00:03, 1.000857
00:00:03, 1.000278
00:00:03, 1.004668
00:00:03, 1.007243
00:00:03, 1.002651
00:00:03, 1.006010
00:00:03, 1.000100
00:00:03, 1.000889
00:00:03, 0.998093
00:00:03, 0.998883
00:00:03, 0.998348
00:00:03, 0.998952
00:00:03, 1.001364
00:00:03, 0.996737
00:00:03, 1.000806
00:00:03, 1.000358
00:00:03, 0.997215
00:00:03, 1.000177
00:00:03, 0.997960
00:00:03, 1.001087
00:00:03, 1.001172
00:00:03, 1.001920
00:00:03, 1.000633
00:00:03, 1.001036
00:00:03, 1.005626
00:00:03, 1.003018
00:00:03, 1.004609
00:00:03, 1.003504
00:00:03, 1.002490
00:00:03, 0.998500
00:00:03, 1.001223
00:00:03, 0.988413
00:00:03, 1.000947
00:00:04, 0.997345
00:00:04, 1.000184
00:00:04, 0.998646
00:00:04, 1.002766
00:00:04, 1.001541
00:00:04, 1.001984
00:00:04, 1.001360
00:00:04, 1.004192
00:00:04, 1.001897
00:00:04, 1.001309
00:00:04, 1.005698
00:00:04, 1.006083
00:00:04, 1.006892
00:00:04, 1.001163
00:00:04, 1.001236
00:00:04, 1.002707
00:00:04, 0.997812
00:00:04, 0.997330
00:00:04, 1.000954
00:00:04, 1.003344
00:00:04, 1.006945
00:00:04, 1.002563
00:00:04, 1.001500
00:00:04, 0.999071
00:00:04, 1.005857
00:00:04, 1.006069
00:00:04, 1.005363
00:00:04, 1.005968
00:00:04, 1.009101
00:00:04, 1.000887
00:00:04, 1.000336
00:00:04, 0.999461
00:00:04, 1.002220
00:00:04, 1.004414
00:00:04, 0.998968
00:00:04, 0.997631
00:00:04, 0.999553
00:00:04, 0.999998
00:00:04, 1.002340
00:00:04, 1.001434
00:00:04, 1.010217
00:00:04, 1.007931
00:00:04, 1.008826
00:00:04, 1.003033
00:00:04, 1.006880
00:00:04, 1.007833
00:00:04, 1.002806
00:00:04, 1.006798
00:00:04, 1.005558
00:00:04, 1.001500
00:00:04, 1.000619
00:00:04, 0.999507
00:00:04, 1.001486
00:00:04, 0.999743
00:00:04, 1.003779
00:00:04, 1.004816
00:00:04, 1.001287
00:00:04, 1.002711
00:00:04, 0.999327
00:00:04, 1.001446
00:00:04, 1.001994
00:00:04, 0.996874
00:00:05, 0.997083
00:00:05, 1.006161
00:00:05, 1.000155
00:00:05, 1.001638
00:00:05, 1.000521
00:00:05, 0.993479
00:00:05, 1.000779
00:00:05, 0.999559
00:00:05, 1.002299
00:00:05, 1.005196
00:00:05, 1.005944
00:00:05, 0.991075
00:00:05, 0.994894
00:00:05, 0.998112
00:00:05, 1.005658
00:00:05, 1.001529
00:00:05, 1.000484
00:00:05, 1.000226
00:00:05, 0.998669
00:00:05, 1.002792
00:00:05, 1.004569
00:00:05, 1.000494
