2024-03-13 00:20:02, 1.010007,4.832342
2024-03-13 00:20:02, 0.873955,1.796235
2024-03-13 00:20:02, 0.993986,1.524285
2024-03-13 00:20:02, 1.014023,2.383801
2024-03-13 00:20:02, 1.098692,3.779383
2024-03-13 00:20:02, 0.887028,4.361523
2024-03-13 00:20:02, 0.939460,5.225730
2024-03-13 00:20:02, 0.876330,1.864677
2024-03-13 00:20:02, 0.909885,3.160353
2024-03-13 00:20:02, 1.072579,2.578670
2024-03-13 00:20:02, 0.971606,3.902417
2024-03-13 00:20:02, 1.049818,3.503663
2024-03-13 00:20:02, 0.968269,3.638423
2024-03-13 00:20:02, 0.993910,4.019462
2024-03-13 00:20:02, 0.899499,2.291582
2024-03-13 00:20:02, 0.681523,3.294074
2024-03-13 00:20:02, 0.649400,2.148901
2024-03-13 00:20:02, 1.127359,16.067102
2024-03-13 00:20:02, 1.387366,4.827231
2024-03-13 00:20:02, 0.604922,37.379581
2024-03-13 00:20:02, 1.393851,4.514838
2024-03-13 00:20:02, 1.183133,14.187689
2024-03-13 00:20:02, 0.556634,13.444880
2024-03-13 00:20:02, 0.917189,1.198401
2024-03-13 00:20:02, 0.640404,3.785595
2024-03-13 00:20:02, 1.036172,16.222284
2024-03-13 00:20:02, 1.133673,9.663684
2024-03-13 00:20:02, 0.931885,11.421284
2024-03-13 00:20:02, 1.148718,1.770199
2024-03-13 00:20:02, 1.154479,4.427798
2024-03-13 00:20:02, 1.043301,6.632686
2024-03-13 00:20:02, 0.623090,3.266436
2024-03-13 00:20:02, 0.987134,10.910719
2024-03-13 00:20:02, 1.145123,4.815678
2024-03-13 00:20:02, 0.903727,9.860753
2024-03-13 00:20:02, 1.035209,3.301777
2024-03-13 00:20:02, 1.150285,2.233038
2024-03-13 00:20:02, 1.293104,4.153353
2024-03-13 00:20:02, 1.035871,11.866583
2024-03-13 00:20:02, 0.797473,5.532211
2024-03-13 00:20:02, 0.880275,7.073828
2024-03-13 00:20:02, 1.007760,3.347352
2024-03-13 00:20:02, 1.145118,3.004404
2024-03-13 00:20:02, 1.096975,3.670037
2024-03-13 00:20:02, 1.040508,1.458910
2024-03-13 00:20:02, 1.105485,1.502150
2024-03-13 00:20:02, 1.078118,2.106538
2024-03-13 00:20:02, 0.966250,2.635226
2024-03-13 00:20:02, 0.940584,4.293468
2024-03-13 00:20:02, 0.907785,4.852111
2024-03-13 00:20:02, 1.109220,3.408029
2024-03-13 00:20:02, 0.918715,2.174375
2024-03-13 00:20:02, 0.985865,3.545565
2024-03-13 00:20:02, 1.111318,2.306851
2024-03-13 00:20:02, 1.070831,2.440477
2024-03-13 00:20:02, 1.019399,2.551961
2024-03-13 00:20:02, 0.993294,4.055270
2024-03-13 00:20:02, 0.997306,2.466388
2024-03-13 00:20:02, 1.013117,1.736169
2024-03-13 00:20:02, 1.053172,2.266681
2024-03-13 00:20:02, 0.933523,3.019927
2024-03-13 00:20:03, 1.071304,3.347140
2024-03-13 00:20:03, 0.983641,2.299711
2024-03-13 00:20:03, 1.037302,2.628559
2024-03-13 00:20:03, 1.049813,2.087971
2024-03-13 00:20:03, 1.177090,6.236610
2024-03-13 00:20:03, 1.149458,2.436680
2024-03-13 00:20:03, 0.946635,2.589884
2024-03-13 00:20:03, 0.958875,4.999812
2024-03-13 00:20:03, 0.949257,2.885373
2024-03-13 00:20:03, 0.865559,3.300237
2024-03-13 00:20:03, 1.004235,4.068064
2024-03-13 00:20:03, 1.147506,3.560402
2024-03-13 00:20:03, 1.055140,4.381005
2024-03-13 00:20:03, 1.213036,3.586975
2024-03-13 00:20:03, 1.158984,3.405673
2024-03-13 00:20:03, 0.907949,1.857567
2024-03-13 00:20:03, 0.831888,6.703903
