[2024-04-26 17:46:28.969241][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.123300,ay_filtered=0.054100,az_filtered=0.091200,ax_rotated=0.000000,ay_rotated=-0.031715,az_rotated=0.159503,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-0.316600,gp_filtered=-0.152400,gy=-0.315400,gr_rotated=0.000000,gp_rotated=0.000000,gy_rotated=0.000000,roll_angle=-30.676495,pitch_angle=53.511181,comp_vector=0.227790,button_state=1
[2024-04-26 17:46:28.982428][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.234270,ay_filtered=0.102790,az_filtered=0.173280,ax_rotated=-0.000019,ay_rotated=-0.060299,az_rotated=0.303048,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-0.601540,gp_filtered=-0.289560,gy=-0.599260,gr_rotated=0.000000,gp_rotated=0.000000,gy_rotated=0.000000,roll_angle=-30.684082,pitch_angle=53.507526,comp_vector=0.432796,button_state=1
[2024-04-26 17:46:28.995585][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.334143,ay_filtered=0.146611,az_filtered=0.247152,ax_rotated=-0.000063,ay_rotated=-0.086083,az_rotated=0.432227,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-0.857986,gp_filtered=-0.413004,gy=-0.854734,gr_rotated=0.000000,gp_rotated=0.000000,gy_rotated=0.000000,roll_angle=-30.694416,pitch_angle=53.502552,comp_vector=0.617293,button_state=1
[2024-04-26 17:46:29.8701][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.424029,ay_filtered=0.186050,az_filtered=0.313637,ax_rotated=-0.000136,ay_rotated=-0.109361,az_rotated=0.548473,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-1.088788,gp_filtered=-0.524104,gy=-1.084661,gr_rotated=0.000000,gp_rotated=0.000000,gy_rotated=0.000000,roll_angle=-30.707102,pitch_angle=53.496445,comp_vector=0.783330,button_state=1
[2024-04-26 17:46:29.21825][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.504926,ay_filtered=0.221545,az_filtered=0.373473,ax_rotated=-0.000239,ay_rotated=-0.130392,az_rotated=0.653079,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-1.296509,gp_filtered=-0.624093,gy=-1.291595,gr_rotated=0.000000,gp_rotated=0.000000,gy_rotated=0.000000,roll_angle=-30.721720,pitch_angle=53.489407,comp_vector=0.932752,button_state=1
[2024-04-26 17:46:29.34959][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.577733,ay_filtered=0.253490,az_filtered=0.427326,ax_rotated=-0.000371,ay_rotated=-0.149406,az_rotated=0.747207,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-1.483458,gp_filtered=-0.714084,gy=-1.477835,gr_rotated=0.000000,gp_rotated=0.000000,gy_rotated=0.000000,roll_angle=-30.737965,pitch_angle=53.481586,comp_vector=1.067220,button_state=1
[2024-04-26 17:46:29.48135][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.643260,ay_filtered=0.282241,az_filtered=0.475793,ax_rotated=-0.000531,ay_rotated=-0.166606,az_rotated=0.831905,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-1.651712,gp_filtered=-0.795076,gy=-1.645452,gr_rotated=0.000000,gp_rotated=0.000000,gy_rotated=0.000000,roll_angle=-30.755486,pitch_angle=53.473152,comp_vector=1.188229,button_state=1
[2024-04-26 17:46:29.61342][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.702234,ay_filtered=0.308117,az_filtered=0.519414,ax_rotated=-0.000716,ay_rotated=-0.182175,az_rotated=0.908114,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-1.803141,gp_filtered=-0.867968,gy=-1.796307,gr_rotated=0.000000,gp_rotated=0.000000,gy_rotated=0.000000,roll_angle=-30.774094,pitch_angle=53.464191,comp_vector=1.297124,button_state=1
[2024-04-26 17:46:29.75117][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.755311,ay_filtered=0.331406,az_filtered=0.558673,ax_rotated=-0.000926,ay_rotated=-0.196280,az_rotated=0.976684,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-1.939427,gp_filtered=-0.933571,gy=-1.932076,gr_rotated=0.000000,gp_rotated=0.000000,gy_rotated=0.000000,roll_angle=-30.793762,pitch_angle=53.454723,comp_vector=1.395117,button_state=1
[2024-04-26 17:46:29.88449][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.803080,ay_filtered=0.352365,az_filtered=0.594005,ax_rotated=-0.001162,ay_rotated=-0.209077,az_rotated=1.038377,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-2.062084,gp_filtered=-0.992614,gy=-2.054269,gr_rotated=0.000000,gp_rotated=0.000000,gy_rotated=0.000000,roll_angle=-30.814919,pitch_angle=53.444538,comp_vector=1.483295,button_state=1
[2024-04-26 17:46:29.101913][INFO],ax=-1.233000,ay=0.541000,az=0.912000,ax_filtered=-0.846072,ay_filtered=0.371228,az_filtered=0.625805,ax_rotated=-0.001406,ay_rotated=-0.220662,az_rotated=1.093886,gr=-3.166000,gp=-1.524000,gy=-3.154000,gr_filtered=-2.172476,gp_filtered=-1.045753,gy=-2.164242,gr_rotated=0.000000,gp_rotated=0.000000,gy_rotated=0.000000,roll_angle=-30.835491,pitch_angle=53.434635,comp_vector=1.562646,button_state=1
